 SUMMARY FOR UNIT  72
 Time                      F1温度                    F2温度                    F3温度                    F4温度                    室外温度
  0.2576000000000000E+0004  0.2629587000754008E+0002  0.2744669301718920E+0002  0.2746924842184486E+0002  0.2747074224301522E+0002  0.2095000000000000E+0002
  0.2577000000000000E+0004  0.2632407491359603E+0002  0.2746075790339055E+0002  0.2747539263366381E+0002  0.2748480269469543E+0002  0.2095000000000000E+0002
  0.2578000000000000E+0004  0.2631486779484239E+0002  0.2744838659663887E+0002  0.2745693578585368E+0002  0.2747233745005154E+0002  0.2050000000000000E+0002
  0.2579000000000000E+0004  0.2650779205558095E+0002  0.2756331748363311E+0002  0.2756980574592408E+0002  0.2758708014706246E+0002  0.2095000000000000E+0002
  0.2580000000000000E+0004  0.2667160217146880E+0002  0.2766342034638274E+0002  0.2766744754325843E+0002  0.2768681416941802E+0002  0.2145000000000000E+0002
  0.2581000000000000E+0004  0.2678281460589995E+0002  0.2773168562420862E+0002  0.2773119641748994E+0002  0.2775459219729188E+0002  0.2150000000000000E+0002
  0.2582000000000000E+0004  0.2693375805306534E+0002  0.2782792343866389E+0002  0.2782404868975946E+0002  0.2785029898563163E+0002  0.2185000000000000E+0002
  0.2583000000000000E+0004  0.2696577837623507E+0002  0.2786616429826773E+0002  0.2785915675808573E+0002  0.2788799676751031E+0002  0.2135000000000000E+0002
  0.2584000000000000E+0004  0.2678997392210501E+0002  0.2776370114608854E+0002  0.2775189510765148E+0002  0.2778511031153148E+0002  0.2000000000000000E+0002
  0.2585000000000000E+0004  0.2658655512840061E+0002  0.2763468308469324E+0002  0.2762033010095933E+0002  0.2765590872713005E+0002  0.1955000000000000E+0002
  0.2586000000000000E+0004  0.2633864400833676E+0002  0.2742844045166448E+0002  0.2741544032457091E+0002  0.2744971095574667E+0002  0.1955000000000000E+0002
  0.2587000000000000E+0004  0.2595132066300120E+0002  0.2711707448868215E+0002  0.2710524245169313E+0002  0.2713857536837378E+0002  0.1900000000000000E+0002
  0.2588000000000000E+0004  0.2575616156632992E+0002  0.2695429985505617E+0002  0.2694612596219047E+0002  0.2697620441365723E+0002  0.1925000000000000E+0002
  0.2589000000000000E+0004  0.2561934525467971E+0002  0.2680774307251136E+0002  0.2681218227880276E+0002  0.2683007916866788E+0002  0.1975000000000000E+0002
  0.2590000000000000E+0004  0.2547281174001304E+0002  0.2667711211220582E+0002  0.2668724631121558E+0002  0.2669982502612269E+0002  0.1950000000000000E+0002
  0.2591000000000000E+0004  0.2532544950762265E+0002  0.2655444632775509E+0002  0.2656555336018491E+0002  0.2657749419976583E+0002  0.1935000000000000E+0002
  0.2592000000000000E+0004  0.2517089836851073E+0002  0.2642800530710173E+0002  0.2644064404773035E+0002  0.2645136372049611E+0002  0.1885000000000000E+0002
  0.2593000000000000E+0004  0.2497078838709907E+0002  0.2627671110161401E+0002  0.2628895986866096E+0002  0.2630038650332365E+0002  0.1800000000000000E+0002
  0.2594000000000000E+0004  0.2480284036668872E+0002  0.2614326727994198E+0002  0.2615589816650752E+0002  0.2616729126044270E+0002  0.1780000000000000E+0002
  0.2595000000000000E+0004  0.2467030631758097E+0002  0.2603083854192325E+0002  0.2604483122310319E+0002  0.2605522795124618E+0002  0.1780000000000000E+0002
  0.2596000000000000E+0004  0.2455214069780069E+0002  0.2592806102793692E+0002  0.2594335429317136E+0002  0.2595280634521709E+0002  0.1800000000000000E+0002
  0.2597000000000000E+0004  0.2440920340302018E+0002  0.2581185658466321E+0002  0.2582772496943149E+0002  0.2583694628248641E+0002  0.1760000000000000E+0002
  0.2598000000000000E+0004  0.2423394691099011E+0002  0.2567680256147970E+0002  0.2569241821506439E+0002  0.2570224740480588E+0002  0.1710000000000000E+0002
  0.2599000000000000E+0004  0.2414510964941942E+0002  0.2559388241031965E+0002  0.2561039655142827E+0002  0.2561969923748228E+0002  0.1750000000000000E+0002
  0.2600000000000000E+0004  0.2414559548986681E+0002  0.2557319396501903E+0002  0.2559116225255472E+0002  0.2559933443657775E+0002  0.1750000000000000E+0002
  0.2601000000000000E+0004  0.2417264092387750E+0002  0.2559331910815984E+0002  0.2560369258897061E+0002  0.2561966280431499E+0002  0.1700000000000000E+0002
  0.2602000000000000E+0004  0.2422020983839796E+0002  0.2562421257948000E+0002  0.2562824289153699E+0002  0.2565063439838191E+0002  0.1700000000000000E+0002
  0.2603000000000000E+0004  0.2425238438976408E+0002  0.2563460279767986E+0002  0.2563670624880979E+0002  0.2566100624120919E+0002  0.1710000000000000E+0002
  0.2604000000000000E+0004  0.2435346318949608E+0002  0.2569605448816098E+0002  0.2569426786383802E+0002  0.2572235913475855E+0002  0.1710000000000000E+0002
  0.2605000000000000E+0004  0.2443282108467889E+0002  0.2574324965623796E+0002  0.2573922174398533E+0002  0.2576936376786907E+0002  0.1700000000000000E+0002
  0.2606000000000000E+0004  0.2459564627082637E+0002  0.2584680603954984E+0002  0.2583938681812512E+0002  0.2587265357570289E+0002  0.1740000000000000E+0002
  0.2607000000000000E+0004  0.2473671710164314E+0002  0.2593316379505630E+0002  0.2592471178554367E+0002  0.2595865232414047E+0002  0.1840000000000000E+0002
  0.2608000000000000E+0004  0.2481306535797325E+0002  0.2598700896719167E+0002  0.2597655299462583E+0002  0.2601211412894390E+0002  0.1900000000000000E+0002
  0.2609000000000000E+0004  0.2475796890013524E+0002  0.2593919072570525E+0002  0.2592745518428618E+0002  0.2596398759541187E+0002  0.1915000000000000E+0002
  0.2610000000000000E+0004  0.2446245497919061E+0002  0.2571211305970173E+0002  0.2569934692603693E+0002  0.2573678640916147E+0002  0.1915000000000000E+0002
  0.2611000000000000E+0004  0.2415646050129142E+0002  0.2547872682404089E+0002  0.2546700609218113E+0002  0.2550358481040671E+0002  0.1850000000000000E+0002
  0.2612000000000000E+0004  0.2391719102223200E+0002  0.2528635955493554E+0002  0.2527881834936746E+0002  0.2531164080337652E+0002  0.1825000000000000E+0002
  0.2613000000000000E+0004  0.2377289858540547E+0002  0.2514697285305407E+0002  0.2515001574978749E+0002  0.2517276006289106E+0002  0.1825000000000000E+0002
  0.2614000000000000E+0004  0.2365674751161761E+0002  0.2503418198051829E+0002  0.2504486683517923E+0002  0.2506044401509660E+0002  0.1850000000000000E+0002
  0.2615000000000000E+0004  0.2357704023135207E+0002  0.2495747703563542E+0002  0.2496980143751173E+0002  0.2498414831769639E+0002  0.1870000000000000E+0002
  0.2616000000000000E+0004  0.2348070957908354E+0002  0.2486947436154893E+0002  0.2488459529924558E+0002  0.2489648882093898E+0002  0.1870000000000000E+0002
  0.2617000000000000E+0004  0.2341074863932144E+0002  0.2480125996771690E+0002  0.2481710257068147E+0002  0.2482857472603957E+0002  0.1900000000000000E+0002
  0.2618000000000000E+0004  0.2330929987296550E+0002  0.2471401266828530E+0002  0.2473102693492773E+0002  0.2474160134140885E+0002  0.1860000000000000E+0002
  0.2619000000000000E+0004  0.2316756215975002E+0002  0.2460426031528835E+0002  0.2462065592058281E+0002  0.2463212649422044E+0002  0.1810000000000000E+0002
  0.2620000000000000E+0004  0.2305704579881545E+0002  0.2451117749901541E+0002  0.2452810714742218E+0002  0.2453934979158537E+0002  0.1800000000000000E+0002
  0.2621000000000000E+0004  0.2297551467113264E+0002  0.2443526695507312E+0002  0.2445350912581231E+0002  0.2446375493636502E+0002  0.1810000000000000E+0002
  0.2622000000000000E+0004  0.2289301500232281E+0002  0.2435965427759758E+0002  0.2437900474588285E+0002  0.2438844659000819E+0002  0.1810000000000000E+0002
  0.2623000000000000E+0004  0.2282481168431024E+0002  0.2429568153684949E+0002  0.2431559759924447E+0002  0.2432476151616855E+0002  0.1800000000000000E+0002
  0.2624000000000000E+0004  0.2288751112717723E+0002  0.2432006915669751E+0002  0.2434071158629899E+0002  0.2434938247708591E+0002  0.1825000000000000E+0002
  0.2625000000000000E+0004  0.2308499640662900E+0002  0.2445111739146270E+0002  0.2446568434188367E+0002  0.2448050291245958E+0002  0.1875000000000000E+0002
  0.2626000000000000E+0004  0.2358268911156061E+0002  0.2478825910148361E+0002  0.2479727961584129E+0002  0.2481744042572033E+0002  0.1950000000000000E+0002
  0.2627000000000000E+0004  0.2442935954280559E+0002  0.2536563218283901E+0002  0.2537185144018190E+0002  0.2539418303089960E+0002  0.2075000000000000E+0002
  0.2628000000000000E+0004  0.2515094924733051E+0002  0.2587980114876332E+0002  0.2587668561596958E+0002  0.2590723969236698E+0002  0.2175000000000000E+0002
  0.2629000000000000E+0004  0.2585609301030863E+0002  0.2639293281497424E+0002  0.2637704915273566E+0002  0.2641903666070855E+0002  0.2200000000000000E+0002
  0.2630000000000000E+0004  0.2683556310470496E+0002  0.2720612922277003E+0002  0.2718232757434340E+0002  0.2723064920995673E+0002  0.2390000000000000E+0002
  0.2631000000000000E+0004  0.2748136863259694E+0002  0.2791745213204161E+0002  0.2788822546811426E+0002  0.2794009464005373E+0002  0.2490000000000000E+0002
  0.2632000000000000E+0004  0.2749685368268712E+0002  0.2816410783080385E+0002  0.2812295479512163E+0002  0.2818502810510977E+0002  0.2400000000000000E+0002
  0.2633000000000000E+0004  0.2708554762827098E+0002  0.2780189235321816E+0002  0.2775265084352724E+0002  0.2782166083430366E+0002  0.2395000000000000E+0002
  0.2634000000000000E+0004  0.2656150138140037E+0002  0.2732062684241459E+0002  0.2727222824328188E+0002  0.2733979313372562E+0002  0.2345000000000000E+0002
  0.2635000000000000E+0004  0.2603456117804028E+0002  0.2687585521702585E+0002  0.2683937366843132E+0002  0.2689489385978280E+0002  0.2300000000000000E+0002
  0.2636000000000000E+0004  0.2563965362472738E+0002  0.2648303034344867E+0002  0.2645781767867402E+0002  0.2650232643992918E+0002  0.2250000000000000E+0002
  0.2637000000000000E+0004  0.2541876467628259E+0002  0.2628367499606247E+0002  0.2627535694691515E+0002  0.2630333469220784E+0002  0.2200000000000000E+0002
  0.2638000000000000E+0004  0.2523940608911906E+0002  0.2610079995579719E+0002  0.2610447174131780E+0002  0.2612079162772183E+0002  0.2200000000000000E+0002
  0.2639000000000000E+0004  0.2513794439407076E+0002  0.2600517164964027E+0002  0.2601175698998023E+0002  0.2602540114683923E+0002  0.2200000000000000E+0002
  0.2640000000000000E+0004  0.2502923616944323E+0002  0.2589887953440657E+0002  0.2591013710283425E+0002  0.2591925077242931E+0002  0.2200000000000000E+0002
  0.2641000000000000E+0004  0.2490001570102788E+0002  0.2579396457879242E+0002  0.2580516557343268E+0002  0.2581442009235512E+0002  0.2150000000000000E+0002
  0.2642000000000000E+0004  0.2470249093195321E+0002  0.2564638201841266E+0002  0.2565768609715782E+0002  0.2566692450367562E+0002  0.2055000000000000E+0002
  0.2643000000000000E+0004  0.2455919101393858E+0002  0.2553312573549292E+0002  0.2554415761695018E+0002  0.2555380020635570E+0002  0.2055000000000000E+0002
  0.2644000000000000E+0004  0.2454477612105248E+0002  0.2549488637293775E+0002  0.2550927936798182E+0002  0.2551570252843035E+0002  0.2150000000000000E+0002
  0.2645000000000000E+0004  0.2446960681444287E+0002  0.2542584974310670E+0002  0.2544186217725587E+0002  0.2544675710651682E+0002  0.2110000000000000E+0002
  0.2646000000000000E+0004  0.2433236168384121E+0002  0.2532193743838855E+0002  0.2533707360803656E+0002  0.2534292290113594E+0002  0.2060000000000000E+0002
  0.2647000000000000E+0004  0.2440125009237950E+0002  0.2534640932250307E+0002  0.2536280274662631E+0002  0.2536746885357690E+0002  0.2150000000000000E+0002
  0.2648000000000000E+0004  0.2492686750642587E+0002  0.2568297209138506E+0002  0.2570101419371931E+0002  0.2570389886895450E+0002  0.2190000000000000E+0002
  0.2649000000000000E+0004  0.2563859713825769E+0002  0.2618632642514473E+0002  0.2619910307942402E+0002  0.2620674533500737E+0002  0.2190000000000000E+0002
  0.2650000000000000E+0004  0.2633668298882749E+0002  0.2669623539886157E+0002  0.2669806205984170E+0002  0.2671623052289019E+0002  0.2250000000000000E+0002
  0.2651000000000000E+0004  0.2719354567996008E+0002  0.2729833224197297E+0002  0.2729071341899843E+0002  0.2731845961378536E+0002  0.2460000000000000E+0002
  0.2652000000000000E+0004  0.2781317779091157E+0002  0.2774603580163636E+0002  0.2772948403281174E+0002  0.2776646019421773E+0002  0.2560000000000000E+0002
  0.2653000000000000E+0004  0.2843282180923403E+0002  0.2821072606586368E+0002  0.2818291569972607E+0002  0.2823100767817931E+0002  0.2550000000000000E+0002
  0.2654000000000000E+0004  0.2898352699786419E+0002  0.2888446764380375E+0002  0.2885436145376399E+0002  0.2890365484885979E+0002  0.2680000000000000E+0002
  0.2655000000000000E+0004  0.2964852969677611E+0002  0.2992630363382114E+0002  0.2989753162497138E+0002  0.2994385218099329E+0002  0.2730000000000000E+0002
  0.2656000000000000E+0004  0.3019775569988063E+0002  0.3091795393609140E+0002  0.3088685922845966E+0002  0.3093402527246863E+0002  0.2650000000000000E+0002
  0.2657000000000000E+0004  0.3039243147841087E+0002  0.3137462139229610E+0002  0.3133414515946680E+0002  0.3138963047946300E+0002  0.2725000000000000E+0002
  0.2658000000000000E+0004  0.3005744684699907E+0002  0.3097993056161175E+0002  0.3092964686149470E+0002  0.3099410683311054E+0002  0.2675000000000000E+0002
  0.2659000000000000E+0004  0.2890494088701610E+0002  0.2977810500480398E+0002  0.2972259120277712E+0002  0.2979151694826919E+0002  0.2450000000000000E+0002
  0.2660000000000000E+0004  0.2820886994304916E+0002  0.2903215645763134E+0002  0.2898759674171300E+0002  0.2904530341988713E+0002  0.2375000000000000E+0002
  0.2661000000000000E+0004  0.2794852560123580E+0002  0.2872286144417458E+0002  0.2870729342478048E+0002  0.2873615457749520E+0002  0.2375000000000000E+0002
  0.2662000000000000E+0004  0.2768853499508804E+0002  0.2843869250008491E+0002  0.2843768207295133E+0002  0.2845221919694849E+0002  0.2350000000000000E+0002
  0.2663000000000000E+0004  0.2744589007422213E+0002  0.2821970879316122E+0002  0.2822450181819848E+0002  0.2823344786991993E+0002  0.2275000000000000E+0002
  0.2664000000000000E+0004  0.2724300116065626E+0002  0.2802684968354799E+0002  0.2803621077477879E+0002  0.2804077425518132E+0002  0.2275000000000000E+0002
  0.2665000000000000E+0004  0.2711898530973227E+0002  0.2789756940741591E+0002  0.2790981795594061E+0002  0.2791164690072386E+0002  0.2300000000000000E+0002
  0.2666000000000000E+0004  0.2696213080462926E+0002  0.2775300089615875E+0002  0.2776743568573016E+0002  0.2776718817603545E+0002  0.2265000000000000E+0002
  0.2667000000000000E+0004  0.2682054116024916E+0002  0.2762469680293423E+0002  0.2763948136827381E+0002  0.2763898095946366E+0002  0.2265000000000000E+0002
  0.2668000000000000E+0004  0.2673495648627467E+0002  0.2753122825466406E+0002  0.2754791115533690E+0002  0.2754560522144962E+0002  0.2300000000000000E+0002
  0.2669000000000000E+0004  0.2662396076131350E+0002  0.2742762546882945E+0002  0.2744517495116731E+0002  0.2744207739662721E+0002  0.2270000000000000E+0002
  0.2670000000000000E+0004  0.2654455010681911E+0002  0.2734497652879209E+0002  0.2736322867449054E+0002  0.2735949848773927E+0002  0.2320000000000000E+0002
  0.2671000000000000E+0004  0.2660217261130444E+0002  0.2735117810486029E+0002  0.2737134350490667E+0002  0.2736573359390539E+0002  0.2400000000000000E+0002
  0.2672000000000000E+0004  0.2690961361506756E+0002  0.2753622660690490E+0002  0.2755667608090334E+0002  0.2755064756711910E+0002  0.2400000000000000E+0002
  0.2673000000000000E+0004  0.2747377294515472E+0002  0.2792145207154925E+0002  0.2793748454427310E+0002  0.2793547318323596E+0002  0.2450000000000000E+0002
  0.2674000000000000E+0004  0.2820688489491037E+0002  0.2843262711048464E+0002  0.2844187309184611E+0002  0.2844606075317792E+0002  0.2550000000000000E+0002
  0.2675000000000000E+0004  0.2893925829227502E+0002  0.2894428693409558E+0002  0.2894544912674793E+0002  0.2895682720003268E+0002  0.2690000000000000E+0002
  0.2676000000000000E+0004  0.2948295361459084E+0002  0.2933641689722606E+0002  0.2932708048972283E+0002  0.2934778394265059E+0002  0.2740000000000000E+0002
  0.2677000000000000E+0004  0.2994105113019011E+0002  0.2967507609388253E+0002  0.2965538836667667E+0002  0.2968517773990190E+0002  0.2700000000000000E+0002
  0.2678000000000000E+0004  0.3054695942212564E+0002  0.3024839561804530E+0002  0.3022352598642011E+0002  0.3025690555658875E+0002  0.2770000000000000E+0002
  0.2679000000000000E+0004  0.3115546945715286E+0002  0.3081299106908200E+0002  0.3078477730481239E+0002  0.3081967749574234E+0002  0.2770000000000000E+0002
  0.2680000000000000E+0004  0.3135880636126832E+0002  0.3117910528835388E+0002  0.3114238365798685E+0002  0.3118393092237833E+0002  0.2700000000000000E+0002
  0.2681000000000000E+0004  0.3140107261229928E+0002  0.3158584778993706E+0002  0.3154645226528621E+0002  0.3158927540037535E+0002  0.2755000000000000E+0002
  0.2682000000000000E+0004  0.3112534374904047E+0002  0.3158242862091888E+0002  0.3154499576004433E+0002  0.3158527368558320E+0002  0.2705000000000000E+0002
  0.2683000000000000E+0004  0.3024709504876821E+0002  0.3072253877445415E+0002  0.3068134023219087E+0002  0.3072531029892629E+0002  0.2600000000000000E+0002
  0.2684000000000000E+0004  0.2960032831213538E+0002  0.2999716886916042E+0002  0.2995967259637598E+0002  0.3000016013003842E+0002  0.2550000000000000E+0002
